customer_id,area,registration_date,customer_segment,total_orders,avg_order_value
81337068,Thiruvananthapuram,28-01-2024,Regular,10,1509.04
75082508,Navi Mumbai,10-01-2024,Premium,10,961.81
84847500,Bally,01-08-2024,Inactive,9,1832.51
79942821,Madhyamgram,05-09-2023,Premium,19,1652.35
62679120,Siwan,03-09-2024,Regular,14,1964.18
54850870,Panipat,14-04-2024,New,6,894.79
50105174,Malda,08-09-2023,Premium,11,1889.81
45700739,Visakhapatnam,07-08-2024,Inactive,17,509.95
25081012,Baranagar,24-12-2023,New,1,963.43
57566548,Arrah,04-05-2023,Regular,14,1058.02
49449238,Dindigul,28-06-2024,Inactive,4,1878.39
31156674,Jamnagar,07-04-2024,Inactive,3,1552.42
50088518,Dewas,16-05-2023,Regular,14,509.41
75836905,Ongole,07-12-2023,Inactive,4,817.25
86487478,Machilipatnam,09-01-2024,Premium,20,1241.57
93370787,Jehanabad,16-10-2024,New,10,1810.06
16400639,Pallavaram,03-09-2023,Premium,5,680.48
87943214,Tiruvottiyur,02-09-2024,Inactive,10,476.03
21409946,Bhilwara,22-03-2024,Inactive,2,1428.68
56604077,Ghaziabad,11-01-2024,Regular,14,474.26
88571088,Bulandshahr,16-10-2024,Inactive,10,1000.27
54099929,Karnal,22-10-2023,New,7,1712.59
68714053,Nanded,19-07-2024,New,18,1474.77
5751638,Aligarh,11-09-2024,New,14,1230.38
43431724,Rohtak,26-11-2023,New,2,813
81136091,Nanded,27-03-2024,Regular,15,1205.96
38671747,Rajahmundry,05-11-2023,New,16,1681.18
23095784,Bathinda,30-05-2023,Premium,3,1470.2
91291123,Etawah,10-02-2024,New,15,1952.01
10729474,Howrah,19-10-2023,New,16,417.3
96373206,Indore,24-06-2023,Regular,9,1235.13
93198324,Thane,19-11-2023,Inactive,11,1742.23
95590889,Kharagpur,23-06-2023,Inactive,7,582.01
85177880,Bardhaman,27-01-2024,Regular,9,1823.25
10524732,Rajahmundry,16-11-2023,Regular,18,1830.92
22931642,Ambala,03-10-2024,New,18,649.19
5901440,Sambhal,16-05-2024,Premium,8,761.17
6617417,New Delhi,08-10-2024,Inactive,20,1785.99
92306841,Rampur,09-02-2024,New,10,1915.85
89361574,Deoghar,20-10-2023,Regular,14,315.31
93723634,Berhampur,16-03-2023,Premium,4,1992.05
75490147,Vadodara,17-03-2023,Inactive,2,497.56
45650429,Ramgarh,30-03-2023,Premium,12,421.21
59323931,Bijapur,24-08-2024,Inactive,14,1239.32
77397957,Coimbatore,14-02-2024,New,14,1913.71
23976957,Visakhapatnam,31-08-2023,New,6,755.84
70543108,Rajahmundry,20-09-2024,Regular,6,1354.97
20689141,Korba,25-05-2024,Premium,19,995.55
72797139,Dhule,17-07-2023,Regular,5,492
75467328,Siliguri,07-04-2023,Inactive,14,691.64
69276352,Mysore,20-05-2023,Inactive,2,1425.64
39876773,Mirzapur,21-10-2024,Premium,17,879.54
36998375,Tirupati,29-05-2024,Inactive,11,1231.91
97185284,Haldia,07-11-2023,Regular,2,1599.26
23126356,Bhopal,29-05-2024,Inactive,7,1580.04
93803038,Dhule,14-10-2024,Premium,11,1018.05
1697604,Bongaigaon,24-07-2023,Regular,6,1970.15
53332493,Surendranagar Dudhrej,30-06-2023,New,19,1678.4
35812567,Bikaner,25-06-2024,Regular,6,1313.89
74172010,Tadipatri,08-05-2023,Inactive,3,1963.77
89157395,Fatehpur,28-09-2024,Premium,6,1782.61
79991320,Kumbakonam,25-03-2024,New,5,537.94
15568831,Jammu,06-10-2023,Premium,7,813.3
46563355,Ajmer,15-02-2024,Premium,19,463.08
9278983,Bathinda,23-02-2024,Inactive,17,1418.32
70168151,Jamalpur,17-09-2024,Regular,8,493.64
96149069,Ozhukarai,13-05-2024,Regular,19,346.93
22822088,Amravati,05-08-2023,New,11,293.88
1449273,Pondicherry,06-12-2023,New,12,1758.24
97388817,Bathinda,16-06-2024,Regular,1,1161.94
18567760,Fatehpur,28-05-2024,Regular,13,1933.7
12695670,Jaipur,25-09-2023,Premium,10,910.12
33871107,Thiruvananthapuram,02-11-2024,Inactive,8,513.07
49869358,Dharmavaram,03-05-2024,Regular,16,1002.95
96806748,Bareilly,19-10-2024,New,14,1482.08
82948843,Phusro,17-05-2023,Regular,13,1629.2
79866758,Malda,13-04-2023,Inactive,14,598.03
9335625,Coimbatore,27-07-2024,Premium,14,1605.95
28876580,North Dumdum,18-12-2023,Inactive,15,476.34
91768226,Bardhaman,09-11-2023,Regular,11,203.02
56457995,Amroha,01-01-2024,Inactive,6,1002.88
23844919,Bhagalpur,25-07-2024,Regular,9,1890.71
81088747,Ujjain,14-06-2024,Regular,3,1238.99
85854265,Vijayanagaram,07-06-2024,Premium,9,1492.09
73363613,Gopalpur,14-04-2023,Premium,3,400
64141971,Anantapur,20-06-2023,Premium,11,361.98
70867736,Ambattur,29-05-2024,Premium,17,574.18
52678787,Ghaziabad,29-01-2024,New,9,1444.39
27586115,Jamnagar,25-11-2023,Inactive,1,1908.19
92404798,Jorhat,29-03-2023,New,15,1130.02
55170753,Miryalaguda,27-05-2024,Inactive,19,1414.63
19182548,Bijapur,22-03-2023,Regular,16,636.15
67701771,Mathura,14-11-2023,Premium,9,550.5
75828735,Ramagundam,05-05-2023,New,18,1400.05
2219590,Solapur,24-09-2024,Regular,20,756.84
64497538,Bongaigaon,05-01-2024,Premium,13,1338.69
48033969,Baranagar,16-08-2023,Premium,1,717.51
67708491,Patiala,12-10-2024,Inactive,10,586.96
80858127,Raichur,01-08-2024,Premium,10,1703.39
28280172,Amravati,19-06-2023,Premium,14,968.95
6398761,Naihati,10-08-2024,Inactive,2,1701.15
69749541,Satara,06-06-2023,Premium,1,1412.58
57474553,Moradabad,06-09-2023,Regular,1,300.82
37551429,Khandwa,22-03-2023,Regular,6,1136.03
949062,Mau,13-10-2023,Inactive,19,1947.14
74174956,Latur,26-09-2024,Regular,20,1583.4
55007963,Chennai,30-08-2023,New,10,1809.98
64017365,Delhi,22-05-2024,Premium,2,1767.76
26199489,Serampore,15-07-2024,Inactive,11,479.65
7288562,Dewas,14-06-2023,New,19,1982.78
78394303,Bilaspur,31-07-2023,Inactive,1,1590.54
43518622,Jaunpur,20-05-2024,Regular,5,512.48
60967677,Agartala,03-05-2023,Premium,11,398.48
35144658,Bilaspur,27-01-2024,Premium,8,433.11
37054866,Guntur,30-04-2024,Regular,2,1503.54
3100301,Bathinda,19-06-2023,New,1,1530.27
62194279,Mysore,29-09-2023,Premium,3,1561.41
43599910,Sambhal,03-10-2024,Premium,8,939.36
36222767,Mango,12-05-2023,Inactive,7,478.18
91320466,Yamunanagar,15-10-2023,Premium,8,478.45
30468930,Gandhinagar,24-05-2024,Regular,6,1449.81
45503888,Raurkela Industrial Township,18-05-2023,Premium,5,669.46
85340038,Noida,17-08-2023,Premium,10,1430.56
13796199,Deoghar,04-05-2023,Regular,20,1016.92
10769994,Begusarai,07-05-2023,Regular,10,1122.23
65406127,Nangloi Jat,15-06-2024,Premium,20,1391.48
8383197,Tiruppur,17-10-2023,New,16,1440.12
8384106,Hubli–Dharwad,03-08-2023,Premium,8,1853.96
27698051,Gandhinagar,30-07-2023,Premium,19,978.81
56352626,Nagercoil,29-06-2023,Regular,10,1574.59
41194825,Singrauli,26-10-2023,Regular,19,1678.77
62526567,Chittoor,01-07-2023,Premium,15,1976.82
67277562,Ghaziabad,20-11-2023,Inactive,10,1951.59
48228547,Katihar,13-07-2024,Inactive,9,753.89
36578947,Ranchi,08-04-2023,New,18,1698.54
21701991,Allahabad,05-10-2023,New,5,1114.5
20469626,Guntakal,26-12-2023,Regular,9,1250.28
20314691,Salem,17-07-2024,Inactive,2,282.92
91778474,Kalyan-Dombivli,25-02-2024,Regular,20,280.67
83964902,Bhimavaram,10-11-2023,Regular,2,536.01
92455970,Navi Mumbai,13-06-2024,Inactive,10,1413.21
52001314,Kota,14-04-2024,Premium,7,1081.06
72917958,Sirsa,19-12-2023,New,6,1772.67
88739922,Madurai,27-03-2024,Regular,4,1563.61
59297955,Orai,26-02-2024,Premium,6,1292.83
99490786,Kishanganj,23-09-2023,New,15,1097.78
54877984,Visakhapatnam,09-05-2023,Inactive,14,736.62
62243869,Raebareli,24-09-2024,Premium,7,257.78
19067680,North Dumdum,29-12-2023,New,18,410.34
61753272,Anantapur,20-08-2024,New,3,832.17
34567918,Latur,09-10-2024,Inactive,13,271.49
20163931,Kumbakonam,05-08-2024,Regular,5,404.55
69088723,Hapur,12-10-2024,New,8,1050.74
27620326,Tezpur,17-07-2024,Regular,1,1126.02
71321741,Saharsa,27-02-2024,Regular,18,1734.32
10855630,Rajahmundry,03-06-2024,Premium,15,1447.55
24137201,Haridwar,22-09-2024,New,2,1399.08
31776996,Madanapalle,13-04-2024,New,12,872.26
48167795,Visakhapatnam,28-11-2023,New,13,1355.09
62419778,Jamnagar,23-08-2024,Premium,12,1083.95
75510747,Fatehpur,18-03-2024,New,7,555.18
99406165,Purnia,12-01-2024,Premium,10,1465.58
84572019,Burhanpur,15-11-2023,Inactive,14,1067.89
70391758,Tezpur,09-06-2023,Premium,4,1961.01
5135207,Moradabad,24-08-2023,Premium,3,1438.23
60834500,Khammam,28-10-2024,Inactive,1,1111.47
96629034,Hyderabad,27-04-2024,Premium,10,839.31
5418547,Pune,27-08-2023,Regular,20,1693.63
32540616,Nellore,21-03-2024,New,5,1614.27
70798876,Dhanbad,04-10-2024,New,16,1154.75
79895967,Chennai,05-05-2024,Regular,8,1829.16
44477365,Katihar,08-07-2024,Regular,18,292.43
72889295,Sasaram,07-05-2024,New,18,1965.81
66886852,Korba,24-03-2024,Inactive,19,1546.79
9195970,Karawal Nagar,21-06-2024,New,14,517.58
60049160,Bardhaman,10-09-2023,New,5,911.68
61522288,Tiruppur,02-07-2023,New,8,283.36
90448312,Panihati,21-05-2024,Inactive,10,1678.01
86748343,Sultan Pur Majra,10-03-2024,Premium,16,1799.33
91791128,Allahabad,18-03-2024,Regular,6,211.88
57548210,Erode,29-09-2024,Inactive,10,709.43
5369136,Ambala,11-09-2024,Regular,8,311.45
54038173,Jehanabad,24-11-2023,Premium,17,1914.26
67528368,Suryapet,16-04-2023,Premium,13,1897.75
25981385,Kakinada,07-10-2023,New,15,1484.06
10088428,Khammam,16-01-2024,Premium,15,806.54
57833505,Thrissur,10-01-2024,New,5,1832.55
69416782,Bijapur,21-06-2024,Regular,8,646.2
2114782,Solapur,29-05-2023,Premium,3,1354.66
40323385,Bikaner,17-11-2023,Regular,9,1631.87
2414265,Sultan Pur Majra,19-10-2023,New,6,571.92
21626705,Bongaigaon,27-11-2023,Premium,16,655.46
8351747,Khammam,13-09-2024,Regular,7,651.7
67046342,Vadodara,11-09-2023,New,6,207.69
6344788,Bareilly,15-02-2024,Premium,9,1058.66
625395,Siliguri,27-03-2024,Premium,4,1794.26
33533919,Gulbarga,22-10-2024,New,3,678.24
58974323,Burhanpur,12-06-2024,New,20,1716.92
10686446,Tadipatri,05-07-2023,New,18,1566.26
5228136,Ambarnath,30-09-2024,Premium,19,500.17
81046421,Kalyan-Dombivli,03-05-2024,Inactive,6,484.37
13494314,Mahbubnagar,16-06-2023,Premium,5,1108.16
19091057,Kozhikode,15-03-2024,Regular,9,1569
65963876,Loni,20-05-2024,New,13,1714.99
48765625,Bathinda,13-03-2024,Inactive,17,218
12500465,Phusro,05-10-2023,Premium,14,1758.5
68703613,Imphal,26-11-2023,Inactive,6,919.34
48284116,Narasaraopet,02-02-2024,Inactive,17,1885.64
773410,Kota,25-06-2023,New,13,1694.79
32929817,Muzaffarpur,26-08-2024,Regular,4,468.78
83298567,Asansol,02-10-2024,Premium,14,763.1
97509888,Thanjavur,09-06-2024,Inactive,6,1011.59
31324823,Fatehpur,16-09-2023,New,14,414.15
60319216,Ahmedabad,25-08-2023,Premium,12,503.83
94552818,Srinagar,14-01-2024,Inactive,2,1308.38
16410708,Gudivada,14-10-2024,Regular,10,1843.17
84848018,Alappuzha,26-06-2023,Regular,19,557.81
31569754,Bilaspur,02-02-2024,Regular,6,845.41
31384626,Nangloi Jat,13-06-2024,Regular,13,600.95
98307019,Bangalore,16-10-2024,New,17,913.21
55733729,Anantapuram,13-07-2024,Premium,12,704.66
80269862,Silchar,17-10-2024,Premium,3,1265.19
90586029,Faridabad,30-07-2024,Regular,19,1460.86
4594944,Cuttack,26-03-2024,Inactive,12,857.13
78209683,Jhansi,13-02-2024,Premium,1,1077.22
34588087,Shimla,16-05-2023,New,11,1341.14
77614510,Sirsa,28-03-2023,Inactive,8,1877.93
35455991,Tezpur,02-04-2023,New,14,1984.56
99714944,Adoni,01-10-2023,New,18,708.5
63870636,Aurangabad,29-04-2023,Premium,1,497.93
55936462,Berhampur,24-04-2023,New,5,338.13
211163,Satna,10-06-2024,Regular,9,1169.11
77618011,Silchar,16-05-2024,Inactive,11,454.04
82700270,Kishanganj,17-08-2024,New,10,1146.39
41181125,Mysore,14-06-2023,New,3,632.74
14458150,Sambhal,30-07-2024,Premium,13,321.96
68965787,Dhule,09-10-2024,Premium,19,1431.95
10951674,Guna,23-04-2023,Inactive,4,1590.36
15345667,Durg,29-08-2023,Premium,6,1574.77
8457972,Asansol,04-02-2024,New,16,1250.35
57207678,Chandrapur,08-08-2024,New,17,1603.27
64151769,Mysore,02-05-2024,New,14,1311.86
16786161,Chandigarh,21-11-2023,Inactive,15,496.26
6992801,Rajkot,03-06-2023,Premium,4,1270.33
92091019,Kalyan-Dombivli,13-09-2023,Regular,10,1754.59
14519263,Ajmer,21-06-2024,Premium,16,762.06
79169760,Nagaon,12-09-2024,New,11,932.44
63238941,Gwalior,11-03-2024,Regular,2,1374.76
9551011,Navi Mumbai,10-04-2023,Inactive,7,1786.78
13581527,Hajipur,01-06-2024,New,10,1614.59
57523973,Suryapet,26-09-2023,New,2,1647.35
68941950,Bhusawal,02-07-2024,New,8,210.86
97141762,Agra,28-07-2024,Regular,2,1513.8
2558646,Bhusawal,01-11-2024,Premium,10,920.89
61121421,Tirunelveli,17-01-2024,New,14,1760.03
23380116,Jehanabad,07-05-2024,New,11,606.28
78961097,Udupi,26-04-2024,Inactive,16,1375.64
11202130,Bhilwara,28-11-2023,Premium,20,1202.1
8955057,Bhubaneswar,12-10-2024,Regular,3,1549.99
22112867,Bangalore,02-08-2024,Regular,6,204.58
5607734,Jamshedpur,01-09-2024,Premium,8,603.44
98016334,Howrah,19-08-2024,Regular,18,724.91
61024977,Dindigul,05-03-2024,New,18,699.89
40727086,Bijapur,05-01-2024,New,11,1573.7
96109948,Shivpuri,12-08-2023,Inactive,20,1879.13
71176678,Dhule,05-05-2024,Regular,20,669.58
16547602,Nadiad,19-04-2023,Inactive,14,1240.96
37379797,Jalna,24-08-2024,Inactive,6,1167.45
37926207,Eluru,02-09-2023,New,12,491.26
63451391,Surendranagar Dudhrej,26-03-2024,Premium,7,731.46
62629494,Jorhat,13-09-2024,Premium,14,1504.45
13871547,Bhilwara,17-06-2023,Premium,8,200.43
1507408,Bangalore,21-03-2024,Inactive,8,972.22
3638834,Warangal,08-07-2023,Premium,16,1142.06
32054313,Raurkela Industrial Township,03-10-2024,Regular,2,340.15
97678578,Loni,15-06-2024,Regular,7,1531.63
75028268,Kirari Suleman Nagar,13-11-2023,Inactive,10,620.03
59930550,Agra,22-04-2024,Inactive,20,1680.48
23567263,Chinsurah,11-08-2024,New,14,231.38
65570302,Deoghar,11-10-2024,Inactive,19,1322.32
94529626,Pudukkottai,06-12-2023,New,17,1907.16
54338574,Guntur,09-08-2023,Premium,3,1875.03
14006996,Buxar,31-07-2023,Inactive,15,738.1
88324928,Alappuzha,19-03-2023,Regular,13,340.65
77128325,Satna,05-08-2023,Regular,2,1483.92
44562310,Warangal,29-06-2024,Inactive,3,483.87
32809328,Chittoor,09-02-2024,Premium,19,1525.5
37288781,Tadepalligudem,04-08-2023,New,1,1609.24
35049420,Madanapalle,25-03-2023,Regular,7,1660.54
10789681,Dehradun,28-06-2023,Regular,17,1178.41
67918495,Ratlam,28-10-2023,Inactive,16,496.65
2667357,Guntakal,13-06-2024,Premium,6,1516.67
7728406,Ranchi,10-01-2024,Inactive,2,1970.33
77961205,Burhanpur,27-06-2023,Premium,7,1445.85
28995786,Bardhaman,02-10-2024,Inactive,20,1706.11
74762653,Kakinada,22-01-2024,Premium,9,1996.53
93563435,Nagpur,28-08-2024,New,9,313.25
66768157,Singrauli,04-09-2023,Inactive,3,502.9
98625898,Raiganj,17-10-2023,Premium,14,1879.91
24107959,Howrah,08-07-2024,Regular,7,354.25
27824078,Jalna,15-09-2024,Inactive,12,972.71
97174235,Hubli–Dharwad,05-08-2024,Regular,13,413.94
28394354,Kumbakonam,31-03-2024,Regular,19,1546.13
29689766,Tenali,20-03-2023,New,14,967.01
44589829,Sagar,25-09-2023,Regular,4,1570.62
6959437,Jammu,25-07-2024,Premium,14,1105.84
28173165,Srikakulam,09-08-2023,Inactive,15,545.71
46564935,Muzaffarpur,27-02-2024,Inactive,5,536.94
77007315,Satara,05-11-2023,Premium,10,1750.59
64403005,Darbhanga,03-07-2024,New,12,524.48
28277304,Haridwar,14-02-2024,Inactive,14,1681.58
38568692,Silchar,06-12-2023,New,6,1082.93
90299101,Akola,24-06-2024,Regular,7,291.45
77086539,Sangli-Miraj & Kupwad,14-05-2024,New,3,1591.27
16341776,Sikar,16-07-2023,New,6,964.4
62868582,Asansol,04-04-2024,New,11,1082.3
16435594,Jorhat,11-10-2024,Premium,4,1273
24337950,Haridwar,26-04-2023,Inactive,20,1845.42
38728779,Bulandshahr,24-02-2024,Regular,19,1294.04
3483295,Imphal,08-03-2024,Inactive,5,1334.49
67908555,Chittoor,21-04-2023,New,16,1746.83
45028365,Danapur,06-11-2023,Regular,5,518.33
19216141,Giridih,14-05-2023,Premium,9,1428.54
47590944,Bhubaneswar,12-07-2023,New,19,1163.84
72415263,Pallavaram,29-05-2023,Regular,20,1914.18
97873848,Kavali,23-10-2023,Regular,18,1381.21
81541985,Asansol,30-04-2023,Regular,17,894.34
57213543,Gandhinagar,30-10-2024,Regular,14,1323.95
60620291,Karaikudi,01-05-2023,Regular,15,1791.39
34655710,Katihar,16-09-2024,Inactive,1,1620.16
58415368,Shahjahanpur,29-05-2024,New,10,297.38
67402645,Phagwara,25-03-2023,Inactive,15,1084.93
2903620,Proddatur,11-05-2024,New,11,1815.06
58115779,Katni,27-07-2024,Regular,12,1569.04
40055711,Rampur,23-09-2024,Inactive,11,278.97
9419030,Avadi,11-03-2024,Inactive,1,340.77
75244116,Gorakhpur,09-10-2023,Inactive,10,426.97
2566268,Mysore,04-12-2023,Premium,16,1796.96
24496983,Kamarhati,04-12-2023,Regular,17,1262.44
7378768,Bellary,20-05-2023,New,8,698.59
33544355,Sri Ganganagar,30-08-2023,Premium,2,1083.95
98012339,Anantapuram,22-03-2023,Regular,16,839.46
71771782,Farrukhabad,23-05-2023,Inactive,8,1091.61
39301587,Bongaigaon,29-12-2023,Regular,15,1775.12
12560669,Sangli-Miraj & Kupwad,29-08-2024,Inactive,13,450.79
73061709,Uluberia,22-08-2024,Premium,1,1557.57
73807097,Firozabad,12-12-2023,Inactive,7,557.11
57579640,Siwan,11-07-2023,Premium,10,697.08
71276926,Nangloi Jat,21-11-2023,Inactive,10,1226.1
54139038,Dibrugarh,30-09-2024,Inactive,10,1689.41
6853981,Machilipatnam,13-12-2023,Inactive,14,1301.27
82898985,Pondicherry,03-04-2023,Regular,2,841.91
92416428,Avadi,24-01-2024,Regular,5,1255.2
80371626,Karimnagar,02-10-2024,New,20,1033.07
39042103,Bareilly,31-05-2024,Regular,20,1519.5
14693393,Proddatur,24-05-2024,New,14,928.3
41878908,Raiganj,31-05-2024,Premium,6,390.11
49117070,Bhubaneswar,27-09-2024,Inactive,9,1495.17
43761120,Bhagalpur,01-06-2024,Inactive,19,1954.78
52672659,Vadodara,17-03-2023,Regular,17,1721.72
91448742,Bongaigaon,13-04-2023,Regular,1,1536.39
55278329,Bhubaneswar,08-10-2024,Inactive,19,1814.67
13492411,Patna,13-07-2023,Regular,8,453.33
39093069,Rajkot,02-03-2024,Regular,6,1176.58
16436211,Tadepalligudem,09-11-2023,Regular,8,780.94
25747787,Bikaner,31-05-2023,Inactive,13,835.06
24000329,Gulbarga,01-11-2023,Premium,17,1787.69
54923640,Gandhidham,10-04-2024,Inactive,15,234.66
57217288,Karimnagar,24-03-2023,Regular,3,736.05
70554546,Bulandshahr,19-04-2024,Inactive,14,1601.91
39959491,Purnia,25-08-2023,Premium,2,622.87
55042740,Kadapa,12-03-2024,Regular,7,404.02
64846124,Bidar,19-06-2024,Inactive,1,997.65
23434261,Ambala,10-07-2023,Inactive,7,1651.18
33685414,Miryalaguda,09-03-2024,Regular,8,1679.23
43649266,Khandwa,14-03-2024,Inactive,19,1803.11
53299455,Bijapur,25-05-2023,Premium,7,838.66
9388085,Jamnagar,17-03-2024,New,11,627.21
46629917,Jamshedpur,09-02-2024,Premium,1,788.35
82359623,Bellary,17-08-2023,Premium,17,1339.75
58238092,Malegaon,01-07-2023,Inactive,9,519.73
74572121,Mau,20-08-2024,Inactive,15,890.77
3468355,Pune,02-06-2024,New,12,1734.51
34095555,Raiganj,07-09-2023,Premium,9,1536.28
76020843,New Delhi,25-06-2024,Regular,6,784.7
80571942,Kishanganj,01-09-2023,Regular,10,980.64
19375332,Jodhpur,01-07-2024,Regular,20,1556.48
8739903,Thane,07-07-2023,Regular,9,1689.59
55472026,Allahabad,28-08-2023,New,2,730.33
19581959,Ghaziabad,23-04-2023,Premium,5,1517.34
32585389,Howrah,13-11-2023,Premium,3,1378.77
24308515,Panchkula,26-10-2023,Regular,20,1801.96
63025744,Panipat,02-10-2023,Regular,6,1112.65
89036169,Deoghar,05-03-2024,Inactive,12,1133.25
1816969,Vadodara,05-03-2024,Premium,2,1902.69
18256339,Mumbai,04-11-2023,New,5,1719.33
87059497,Jamshedpur,09-02-2024,Regular,5,1137.61
47577193,Dehri,05-02-2024,Premium,16,1578.87
95595403,Durgapur,06-03-2024,Regular,10,1368.49
57658033,Yamunanagar,10-11-2023,New,8,1281.84
4597433,Tadepalligudem,02-04-2024,Inactive,3,821.84
7923550,Panihati,02-09-2023,New,17,1813.79
21553672,Morbi,19-04-2024,New,1,429.36
80499378,South Dumdum,17-09-2024,Inactive,3,759.03
16410155,Bidhannagar,29-04-2023,Premium,8,601.32
52423524,Ludhiana,05-06-2023,Inactive,19,473.06
20834589,Giridih,15-07-2024,Inactive,8,740.07
70372270,Ichalkaranji,05-08-2023,New,15,1420.71
18082040,Kochi,03-04-2024,Regular,17,1098.59
24745800,New Delhi,10-01-2024,Premium,3,1657.15
12698783,Karnal,06-10-2024,Inactive,8,1040.64
24821281,Khora ,04-06-2023,Regular,10,1004.08
17843667,Bhubaneswar,20-03-2024,New,4,618.64
75137446,Kochi,30-03-2024,New,10,1290.79
43295656,Sagar,21-02-2024,Regular,4,1306.25
10663246,Gandhidham,29-10-2023,Regular,12,1976.29
74038361,Khandwa,02-10-2023,New,15,236.72
56548063,Thanjavur,11-08-2024,New,20,537.48
58893807,Tirunelveli,15-02-2024,Inactive,14,1163.42
1301661,Saharanpur,26-12-2023,Inactive,8,623.8
72263318,Fatehpur,23-06-2023,Inactive,8,1372.05
16484167,Guwahati,07-04-2023,New,19,1128.06
74694186,Hubli–Dharwad,14-09-2024,Inactive,3,1566.5
89472859,Saharsa,27-08-2023,Inactive,2,1181.99
21697638,Sirsa,13-06-2024,New,1,381.19
74231111,Thane,05-10-2023,Premium,15,514.31
89523804,Kottayam,25-04-2024,Inactive,1,1054
22694456,Nashik,20-03-2024,New,6,697.9
14940427,Loni,01-06-2023,Premium,3,1992.36
81940825,Proddatur,14-10-2023,New,4,1119.75
73392739,Bikaner,17-03-2024,New,18,1378.5
52770036,Bathinda,19-08-2024,New,14,1207.51
38902193,Bellary,08-08-2024,New,6,1275.29
72287157,Machilipatnam,29-08-2023,New,20,1706.71
94179692,Alwar,18-09-2024,New,3,1494.14
61851054,Tadipatri,11-06-2024,Regular,10,1154.65
1562083,Bhopal,11-01-2024,Premium,13,695.02
33671354,Bijapur,26-09-2024,Inactive,12,1908.12
46023497,Delhi,15-05-2024,Premium,12,1856.92
83597876,Katni,21-12-2023,Premium,10,1646.68
52913011,Dhule,01-11-2023,Inactive,7,1952.94
81373608,Durg,14-06-2023,Inactive,4,605.47
46885873,Aizawl,19-09-2023,Premium,4,946.64
31831843,Machilipatnam,28-03-2023,Inactive,10,1284.27
85088479,Rajkot,04-11-2024,Inactive,17,1636.63
97770901,Bidhannagar,05-04-2023,Inactive,11,1896.36
4055790,Jamnagar,14-11-2023,Regular,13,1178.81
84986716,Begusarai,21-04-2024,Regular,8,420.78
77085443,Naihati,15-03-2024,Regular,9,1742.63
10642655,Gorakhpur,26-11-2023,Premium,1,726.89
35826539,Deoghar,28-08-2024,New,6,1155.12
376144,Anantapuram,19-12-2023,Regular,13,1784.32
22054087,Miryalaguda,05-01-2024,Inactive,18,1197.98
21481338,Tirunelveli,17-11-2023,New,17,480.61
22851478,Varanasi,13-11-2023,Regular,14,1722.19
3002538,Sonipat,10-07-2024,Inactive,14,489.91
69339331,Raurkela Industrial Township,02-03-2024,Regular,5,1567.18
14991661,Chandrapur,18-10-2023,New,18,1719.35
38613295,Vadodara,20-08-2023,New,17,544.45
51872499,Bareilly,11-04-2024,Premium,1,1234
8241122,Ambarnath,30-09-2024,Inactive,12,833.32
97033691,Mysore,14-08-2024,Premium,2,1268.05
69242672,Gandhidham,19-04-2023,Regular,3,1490.73
41512861,Purnia,24-04-2024,Regular,11,696.12
3408982,Bhatpara,01-07-2023,Premium,5,656.97
42589311,Dehradun,29-11-2023,Regular,11,452.1
75732571,Muzaffarnagar,20-04-2024,New,20,1981.72
39681023,Pimpri-Chinchwad,04-09-2023,Premium,16,1084.73
94404245,Rampur,14-05-2024,Inactive,5,564.03
97484394,Jaipur,05-04-2024,Inactive,4,669.01
66827191,Alwar,19-11-2023,New,11,1808.42
50554007,Baranagar,04-04-2023,Premium,5,1597.14
65895091,Orai,11-11-2023,Inactive,8,1634.33
48002829,Mumbai,25-01-2024,Inactive,17,754.33
57392064,Udupi,23-06-2024,Regular,4,1540.81
71688530,Kavali,18-03-2024,Regular,1,1541.22
89051578,Alwar,06-09-2024,Premium,12,1185.5
78738569,Dewas,10-05-2023,Inactive,4,376.5
